JKT,JKM,GRS,LT,LB,Category
6,5,2,235,400,Mahal
5,3,0,248,200,Mahal
5,3,2,450,500,Mahal
4,3,4,430,300,Mahal
3,1,0,274,18,Mahal
5,5,1,394,394,Mahal
4,4,0,258,378,Mahal
4,3,2,510,350,Mahal
4,2,1,407,210,Mahal
6,4,5,333,300,Mahal
4,2,1,328,176,Mahal
4,4,2,350,400,Mahal
4,2,2,227,313,Mahal
6,4,1,204,350,Mahal
5,3,2,404,250,Mahal
4,3,3,490,400,Mahal
3,3,1,200,250,Mahal
5,3,0,475,300,Mahal
6,3,2,375,290,Mahal
4,2,1,297,220,Mahal
4,3,3,563,520,Mahal
4,2,0,404,300,Mahal
5,3,0,190,230,Mahal
5,3,1,203,190,Mahal
5,5,1,394,394,Mahal
2,2,0,270,450,Mahal
4,3,0,255,350,Mahal
4,1,2,266,116,Mahal
5,3,2,475,300,Mahal
4,2,2,435,350,Mahal
7,5,2,420,300,Mahal
5,2,2,428,300,Mahal
4,2,4,300,200,Mahal
4,3,0,200,300,Mahal
4,4,6,550,250,Mahal
4,4,2,510,432,Mahal
4,2,1,510,480,Mahal
4,4,1,300,400,Mahal
4,2,1,297,220,Mahal
4,3,2,140,250,Mahal
5,6,2,288,400,Mahal
4,6,2,200,450,Mahal
4,4,2,360,178,Mahal
4,3,2,150,165,Mahal
4,2,1,190,380,Mahal
8,4,5,234,300,Mahal
5,3,0,462,550,Mahal
5,4,1,239,250,Mahal
4,4,0,300,500,Mahal
5,6,10,288,400,Mahal
3,3,2,387,225,Mahal
4,3,0,216,261,Mahal
5,3,0,475,300,Mahal
3,3,2,300,200,Mahal
4,2,4,240,200,Mahal
5,4,0,186,190,Mahal
6,3,3,375,287,Mahal
5,3,1,183,280,Mahal
4,3,1,138,360,Mahal
4,4,2,203,228,Mahal
4,4,2,180,300,Mahal
4,2,1,219,200,Mahal
4,2,2,164,250,Mahal
3,3,0,349,370,Mahal
5,4,0,550,300,Mahal
4,3,2,270,290,Mahal
2,2,1,202,400,Mahal
8,5,2,140,400,Mahal
7,3,4,330,400,Mahal
4,2,1,200,300,Mahal
5,5,1,375,560,Mahal
4,4,3,286,525,Mahal
3,3,0,200,250,Mahal
4,3,1,312,300,Mahal
3,2,0,250,200,Mahal
4,5,2,340,400,Mahal
4,3,2,180,300,Mahal
4,2,2,435,350,Mahal
4,3,0,150,200,Mahal
4,4,0,249,325,Mahal
2,2,0,270,450,Mahal
5,3,1,184,234,Mahal
4,3,0,150,401,Mahal
3,3,5,305,281,Mahal
3,3,1,250,225,Mahal
3,4,1,216,202,Mahal
4,4,0,170,400,Mahal
3,2,6,329,410,Mahal
3,2,1,211,106,Mahal
3,3,3,200,250,Mahal
7,4,0,605,500,Mahal
5,5,2,145,275,Mahal
5,4,2,204,400,Mahal
4,2,2,435,350,Mahal
4,4,2,570,300,Mahal
4,3,0,394,420,Mahal
3,2,2,303,150,Mahal
4,3,2,180,220,Mahal
3,3,2,262,250,Mahal
6,3,3,212,150,Mahal
3,2,2,278,235,Mahal
6,3,8,266,200,Mahal
5,5,0,198,200,Mahal
4,3,2,180,265,Mahal
3,2,0,238,200,Mahal
4,4,2,276,400,Mahal
5,3,1,142,160,Mahal
4,3,2,302,253,Mahal
4,4,0,250,350,Mahal
4,4,2,300,360,Mahal
5,4,3,157,250,Mahal
4,2,1,190,380,Mahal
6,3,3,212,150,Mahal
4,3,1,465,186,Mahal
3,2,1,195,220,Mahal
4,3,2,300,425,Mahal
1,4,2,213,320,Mahal
4,2,0,186,200,Mahal
5,3,1,320,390,Mahal
4,2,1,357,170,Mahal
3,2,2,230,230,Mahal
4,4,2,365,500,Mahal
6,3,3,432,300,Mahal
7,5,2,286,350,Mahal
4,3,2,375,211,Mahal
5,4,4,407,400,Mahal
4,3,2,327,460,Mahal
4,4,2,160,230,Mahal
5,4,0,280,219,Mahal
3,3,1,242,400,Mahal
4,3,2,327,460,Mahal
5,4,2,275,300,Mahal
7,5,0,343,450,Mahal
4,3,0,435,283,Mahal
3,3,5,305,281,Mahal
4,3,3,563,520,Mahal
5,3,1,279,325,Mahal
4,5,1,336,400,Mahal
5,4,1,200,200,Mahal
4,3,0,441,550,Mahal
4,3,1,180,300,Mahal
3,2,0,204,100,Mahal
4,3,1,244,320,Mahal
5,5,3,216,450,Mahal
7,5,2,450,300,Mahal
4,4,0,270,350,Mahal
7,4,2,364,500,Mahal
5,4,0,230,160,Mahal
5,3,3,375,290,Mahal
4,4,0,320,450,Mahal
3,4,2,180,220,Mahal
4,4,2,510,400,Mahal
8,4,3,535,347,Mahal
3,3,1,180,146,Mahal
5,7,1,260,350,Mahal
4,3,1,301,226,Mahal
3,3,2,280,320,Mahal
4,3,0,150,401,Mahal
4,4,2,320,500,Mahal
5,3,0,475,300,Mahal
4,2,1,200,300,Mahal
4,2,0,271,248,Mahal
3,4,1,220,250,Mahal
5,2,1,176,270,Mahal
5,3,3,330,250,Mahal
4,2,4,445,300,Mahal
4,3,1,325,216,Mahal
5,4,2,225,500,Mahal
3,3,2,140,250,Mahal
4,3,2,420,550,Mahal
7,5,2,450,300,Mahal
3,3,2,400,450,Mahal
4,4,0,180,202,Mahal
4,2,1,418,260,Mahal
5,3,1,184,234,Mahal
4,4,3,250,300,Mahal
4,4,3,300,400,Mahal
7,5,5,513,350,Mahal
3,3,3,280,300,Mahal
4,3,2,300,250,Mahal
4,4,0,146,252,Mahal
4,5,0,226,300,Mahal
4,3,2,488,400,Mahal
4,3,5,402,520,Mahal
4,3,2,160,240,Mahal
5,5,2,145,275,Mahal
4,2,2,255,258,Mahal
7,4,3,300,300,Mahal
5,3,1,183,280,Mahal
4,3,0,150,200,Mahal
4,4,0,249,325,Mahal
5,5,0,198,200,Mahal
4,3,1,138,360,Mahal
4,2,4,240,200,Mahal
4,4,2,227,320,Mahal
4,3,1,440,340,Mahal
7,5,2,420,300,Mahal
8,4,0,373,182,Mahal
4,3,0,326,223,Mahal
4,5,2,300,350,Mahal
7,6,2,282,550,Mahal
4,3,1,440,340,Mahal
5,3,0,225,283,Mahal
4,3,4,289,200,Mahal
5,3,2,463,375,Mahal
4,2,1,228,150,Mahal
4,3,3,198,202,Mahal
5,5,0,198,350,Mahal
4,3,3,202,300,Mahal
7,2,3,421,250,Mahal
4,4,2,365,500,Mahal
3,2,2,302,150,Mahal
6,6,5,481,380,Mahal
3,2,1,302,150,Mahal
4,3,1,270,290,Mahal
4,3,1,360,300,Mahal
5,1,1,280,250,Mahal
3,2,2,300,200,Mahal
3,2,0,303,326,Mahal
3,2,2,303,150,Mahal
5,3,1,184,234,Mahal
4,3,6,513,350,Mahal
5,3,3,600,450,Mahal
5,3,2,220,285,Mahal
5,3,1,283,220,Mahal
3,2,0,238,200,Mahal
5,5,1,513,350,Mahal
4,3,1,277,324,Mahal
7,4,1,330,500,Mahal
4,2,0,198,180,Mahal
3,3,2,368,200,Mahal
7,5,2,450,300,Mahal
5,4,0,210,250,Mahal
3,3,0,220,260,Mahal
4,2,1,328,176,Mahal
4,3,3,202,300,Mahal
5,3,1,242,270,Mahal
4,3,3,375,200,Mahal
3,2,0,144,220,Mahal
3,2,0,200,140,Mahal
4,3,5,394,420,Mahal
5,3,2,200,208,Mahal
6,3,0,465,465,Mahal
3,2,2,312,210,Mahal
4,3,2,202,300,Mahal
6,3,0,266,200,Mahal
1,2,2,495,500,Mahal
6,3,0,266,200,Mahal
5,3,0,248,200,Mahal
5,4,0,300,375,Mahal
6,5,2,336,340,Mahal
4,4,0,300,400,Mahal
3,4,1,220,250,Mahal
4,3,0,225,300,Mahal
4,3,1,298,300,Mahal
4,3,1,339,370,Mahal
6,5,2,336,340,Mahal
4,3,3,202,300,Mahal
3,2,2,303,150,Mahal
4,3,4,289,210,Mahal
4,3,2,175,210,Mahal
4,4,2,297,297,Mahal
4,3,0,180,300,Mahal
5,2,5,380,314,Mahal
2,2,0,333,450,Mahal
5,3,3,600,450,Mahal
5,4,2,180,202,Mahal
7,4,1,310,265,Mahal
6,5,1,442,250,Mahal
6,4,1,128,270,Mahal
4,3,0,148,207,Mahal
3,3,0,349,370,Mahal
4,3,7,400,400,Mahal
3,3,2,216,120,Mahal
7,4,1,310,265,Mahal
4,4,2,145,280,Mahal
4,5,3,550,293,Mahal
4,4,2,366,410,Mahal
3,3,4,347,230,Mahal
3,2,1,240,300,Mahal
5,4,5,513,350,Mahal
5,4,2,180,202,Mahal
3,2,1,421,165,Mahal
6,5,1,442,250,Mahal
4,3,1,98,50,Mahal
4,3,0,180,300,Mahal
5,3,0,400,300,Mahal
6,3,3,375,287,Mahal
4,3,0,400,400,Mahal
5,4,1,375,560,Mahal
3,2,6,329,410,Mahal
3,3,0,349,370,Mahal
1,2,0,225,485,Mahal
5,3,0,283,220,Mahal
5,5,1,375,560,Mahal
5,6,0,236,400,Mahal
8,3,2,210,185,Mahal
4,3,2,200,250,Mahal
3,3,1,180,146,Mahal
4,3,2,104,150,Mahal
3,1,1,411,300,Mahal
6,3,0,574,353,Mahal
4,3,2,300,425,Mahal
4,3,2,202,300,Mahal
4,3,4,163,210,Mahal
6,5,1,235,450,Mahal
6,2,1,348,500,Mahal
4,4,1,160,230,Mahal
4,2,1,510,480,Mahal
4,3,0,140,300,Mahal
4,2,2,435,350,Mahal
3,2,1,211,106,Mahal
1,3,4,560,500,Mahal
5,4,3,157,250,Mahal
3,2,2,225,185,Mahal
4,5,0,226,300,Mahal
3,2,1,235,150,Mahal
4,6,0,332,250,Mahal
5,3,2,220,285,Mahal
5,4,1,300,350,Mahal
4,3,1,300,230,Mahal
4,3,0,180,330,Mahal
3,2,0,450,300,Mahal
7,3,3,199,300,Mahal
3,2,1,216,376,Mahal
6,4,0,166,240,Mahal
4,3,2,441,550,Mahal
4,3,1,300,200,Mahal
4,2,2,282,278,Mahal
4,3,2,595,310,Mahal
5,3,0,475,300,Mahal
2,6,4,560,500,Mahal
5,3,0,500,400,Mahal
4,4,2,145,250,Mahal
6,3,2,328,400,Mahal
5,3,1,257,257,Mahal
4,3,1,200,275,Mahal
3,2,1,207,130,Mahal
5,4,0,210,250,Mahal
5,5,2,288,488,Mahal
6,6,5,481,380,Mahal
5,4,2,325,250,Mahal
3,2,0,204,100,Mahal
3,2,1,220,180,Mahal
4,4,4,500,510,Mahal
4,3,1,371,280,Mahal
6,2,0,215,150,Mahal
6,6,3,287,454,Mahal
3,3,1,270,350,Mahal
5,3,2,463,375,Mahal
3,3,1,220,150,Mahal
4,3,2,372,200,Mahal
6,3,2,212,150,Mahal
5,3,3,330,250,Mahal
4,3,4,163,210,Mahal
5,4,2,392,260,Mahal
5,4,0,200,300,Mahal
4,3,1,187,240,Mahal
3,3,0,127,260,Mahal
3,2,1,207,130,Mahal
4,1,2,266,116,Mahal
4,3,1,255,275,Mahal
4,3,1,144,200,Mahal
4,4,0,294,223,Mahal
4,3,2,171,275,Mahal
6,3,1,296,200,Mahal
4,3,0,240,200,Mahal
5,2,1,147,370,Mahal
2,2,2,246,330,Mahal
5,3,2,450,288,Mahal
4,3,0,303,350,Mahal
5,3,1,515,472,Mahal
6,3,1,296,200,Mahal
5,2,2,300,400,Mahal
4,3,0,225,300,Mahal
1,2,2,150,200,Mahal
3,3,2,387,225,Mahal
4,5,0,182,350,Mahal
4,3,1,325,350,Mahal
6,2,1,348,500,Mahal
3,3,0,198,264,Mahal
7,5,2,420,300,Mahal
4,3,0,164,350,Mahal
4,3,1,186,300,Mahal
4,6,2,200,450,Mahal
4,2,1,328,176,Mahal
5,5,6,398,200,Mahal
4,4,1,249,325,Mahal
4,4,0,339,370,Mahal
5,3,1,291,150,Mahal
4,2,1,294,300,Mahal
5,2,2,399,300,Mahal
4,3,1,200,270,Mahal
4,2,2,400,275,Mahal
4,3,1,180,250,Mahal
5,4,2,490,300,Mahal
4,3,2,510,350,Mahal
4,3,4,202,300,Mahal
4,4,2,240,380,Mahal
5,6,2,240,365,Mahal
6,4,4,321,250,Mahal
4,4,1,180,250,Mahal
4,2,4,240,200,Mahal
4,4,1,264,244,Mahal
2,2,0,234,100,Mahal
4,4,0,170,400,Mahal
3,3,1,135,147,Mahal
5,4,2,360,400,Mahal
2,1,0,213,110,Mahal
5,4,3,157,250,Mahal
4,2,4,300,200,Mahal
3,2,2,295,154,Mahal
5,3,0,400,300,Mahal
5,4,2,132,300,Mahal
6,3,3,212,150,Mahal
4,4,2,297,297,Mahal
5,3,3,550,450,Mahal
5,3,2,450,500,Mahal
5,3,1,279,325,Mahal
5,3,2,292,250,Mahal
5,2,1,350,258,Mahal
6,4,0,340,360,Mahal
2,2,0,234,100,Mahal
4,3,1,98,50,Mahal
7,7,4,399,300,Mahal
1,3,4,560,500,Mahal
4,4,2,170,400,Mahal
4,3,3,198,258,Mahal
6,4,0,365,300,Mahal
4,3,1,306,400,Mahal
4,4,3,305,281,Mahal
4,5,2,359,300,Mahal
3,1,1,411,300,Mahal
5,2,0,242,325,Mahal
3,2,1,220,180,Mahal
4,4,0,350,350,Mahal
4,4,0,200,270,Mahal
4,2,0,198,180,Mahal
2,3,1,270,450,Mahal
4,4,0,180,215,Mahal
4,2,5,413,360,Mahal
3,3,3,219,300,Mahal
7,4,4,350,300,Mahal
3,2,1,216,376,Mahal
3,3,1,220,150,Mahal
7,2,2,197,430,Mahal
5,7,1,260,350,Mahal
5,3,2,260,260,Mahal
4,3,7,400,400,Mahal
4,3,1,200,275,Mahal
3,3,1,220,150,Mahal
6,3,1,296,200,Mahal
4,3,1,325,350,Mahal
3,2,1,235,150,Mahal
3,2,2,240,180,Mahal
4,3,0,143,177,Mahal
4,3,2,130,185,Mahal
5,3,1,375,287,Mahal
5,4,0,293,247,Mahal
4,3,3,280,230,Mahal
8,4,0,269,439,Mahal
7,6,2,330,300,Mahal
3,5,5,357,550,Mahal
5,3,1,291,150,Mahal
3,3,1,505,144,Mahal
6,5,2,120,250,Mahal
2,2,5,600,150,Mahal
4,4,3,305,281,Mahal
4,3,4,289,210,Mahal
3,2,1,320,170,Mahal
4,4,2,360,300,Mahal
5,5,2,182,380,Mahal
8,4,6,507,304,Mahal
4,3,2,140,214,Mahal
4,3,2,375,360,Mahal
6,3,0,465,465,Mahal
5,4,1,390,299,Mahal
6,4,4,312,230,Mahal
4,3,2,180,202,Mahal
4,3,2,215,376,Mahal
6,2,0,146,120,Mahal
7,6,2,571,334,Mahal
5,4,1,232,400,Mahal
2,2,0,165,300,Mahal
4,4,2,145,175,Mahal
5,2,2,311,265,Mahal
4,3,0,180,300,Mahal
4,4,0,200,300,Mahal
4,2,0,285,300,Mahal
6,4,6,560,300,Mahal
5,4,2,204,400,Mahal
3,2,0,202,360,Mahal
4,3,2,116,168,Mahal
4,3,3,563,520,Mahal
5,5,2,288,488,Mahal
4,4,2,300,250,Mahal
5,1,1,160,230,Mahal
4,4,1,249,325,Mahal
5,3,2,385,430,Mahal
5,3,1,257,257,Mahal
3,2,2,269,150,Mahal
5,6,2,400,236,Mahal
3,3,0,242,400,Mahal
3,2,6,329,410,Mahal
3,2,0,139,110,Mahal
4,3,2,300,425,Mahal
5,3,0,200,300,Mahal
4,3,0,180,300,Mahal
5,4,1,232,400,Mahal
3,1,1,220,150,Mahal
4,1,3,285,350,Mahal
5,5,1,507,500,Mahal
5,4,2,392,260,Mahal
4,3,1,220,207,Mahal
7,3,3,509,220,Mahal
4,3,0,216,261,Mahal
2,2,1,109,205,Mahal
3,3,1,300,135,Mahal
4,3,4,400,400,Mahal
4,2,0,499,268,Mahal
6,4,5,333,300,Mahal
3,2,10,300,250,Mahal
5,2,1,350,258,Mahal
4,4,3,507,500,Mahal
4,3,2,300,250,Mahal
6,3,0,390,262,Mahal
4,5,1,237,203,Mahal
7,4,4,350,300,Mahal
3,4,1,220,250,Mahal
4,3,1,300,200,Mahal
8,4,0,269,439,Mahal
3,3,0,377,200,Mahal
5,3,2,560,450,Mahal
3,3,1,220,150,Mahal
5,4,1,239,250,Mahal
5,3,0,190,230,Mahal
3,2,0,303,326,Mahal
7,4,1,419,325,Mahal
4,2,3,240,200,Mahal
5,4,0,400,260,Mahal
7,4,1,176,270,Mahal
4,2,2,282,278,Mahal
4,3,2,375,400,Mahal
5,3,3,399,300,Mahal
5,3,2,200,250,Mahal
3,3,1,225,300,Mahal
4,2,3,213,200,Mahal
5,3,2,220,158,Mahal
5,4,2,132,300,Mahal
3,3,0,213,150,Mahal
4,2,0,285,300,Mahal
3,3,2,216,120,Mahal
4,4,2,197,250,Mahal
4,5,2,300,350,Mahal
3,3,1,220,260,Mahal
4,2,0,418,260,Mahal
3,2,2,225,185,Mahal
6,4,2,220,280,Mahal
7,6,2,282,550,Mahal
3,2,0,450,300,Mahal
6,2,1,278,235,Mahal
5,5,0,169,250,Mahal
5,5,0,424,500,Mahal
5,4,2,275,300,Mahal
5,4,2,204,400,Mahal
3,2,10,300,250,Mahal
5,3,1,257,188,Mahal
6,3,2,365,400,Mahal
3,2,1,302,150,Mahal
4,4,1,375,560,Mahal
4,4,4,500,510,Mahal
3,3,2,182,235,Mahal
4,3,3,256,237,Mahal
3,3,0,227,320,Mahal
4,3,2,319,210,Mahal
4,3,0,200,400,Mahal
6,2,0,146,120,Mahal
6,3,0,390,262,Mahal
4,3,1,255,275,Mahal
2,3,4,391,170,Mahal
3,3,1,505,144,Mahal
4,2,2,198,195,Mahal
3,2,2,280,290,Mahal
3,3,2,387,225,Mahal
5,3,2,292,250,Mahal
3,2,3,256,212,Mahal
4,3,0,405,350,Mahal
4,3,0,150,401,Mahal
6,6,2,265,330,Mahal
5,3,0,312,350,Mahal
5,3,3,399,300,Mahal
5,4,1,300,350,Mahal
5,4,4,225,500,Mahal
6,3,2,182,180,Mahal
6,2,1,230,200,Mahal
7,3,1,254,400,Mahal
4,4,3,507,500,Mahal
5,6,2,498,300,Mahal
4,3,3,550,400,Mahal
3,3,2,277,325,Mahal
5,3,1,500,425,Mahal
6,4,3,150,250,Mahal
5,2,0,311,265,Mahal
3,4,2,180,220,Mahal
5,3,3,375,290,Mahal
5,3,0,312,350,Mahal
4,3,0,330,150,Mahal
3,2,0,303,326,Mahal
5,4,0,200,300,Mahal
4,4,2,203,228,Mahal
4,2,4,300,200,Mahal
7,3,2,435,350,Mahal
3,2,2,300,250,Mahal
4,4,2,320,500,Mahal
2,2,0,234,100,Mahal
3,3,2,182,235,Mahal
4,3,4,289,210,Mahal
4,3,1,300,250,Mahal
5,3,4,402,450,Mahal
5,3,2,375,400,Mahal
4,3,1,269,300,Mahal
4,3,0,180,330,Mahal
3,2,1,144,300,Mahal
3,2,0,238,200,Mahal
4,2,1,357,170,Mahal
5,3,3,600,450,Mahal
4,3,5,402,520,Mahal
4,3,1,98,50,Mahal
4,4,2,276,400,Mahal
7,6,2,330,300,Mahal
3,3,0,270,350,Mahal
6,4,1,204,350,Mahal
3,2,2,510,300,Mahal
5,4,2,325,250,Mahal
6,4,3,621,400,Mahal
5,4,3,277,380,Mahal
6,2,1,233,250,Mahal
4,6,2,200,450,Mahal
4,4,0,315,215,Mahal
5,3,0,300,250,Mahal
3,3,0,312,125,Mahal
4,4,2,300,360,Mahal
4,5,2,359,300,Mahal
5,3,2,232,400,Mahal
2,2,0,165,200,Mahal
4,3,2,303,350,Mahal
5,5,0,169,250,Mahal
4,4,0,258,378,Mahal
5,4,2,360,400,Mahal
4,4,0,170,400,Mahal
7,3,3,509,220,Mahal
5,3,2,463,375,Mahal
5,3,2,463,375,Mahal
6,4,2,410,300,Mahal
5,4,1,488,400,Mahal
4,3,3,232,300,Mahal
6,4,4,335,510,Mahal
2,3,2,214,250,Mahal
5,3,2,200,208,Mahal
2,2,0,333,450,Mahal
3,2,2,312,210,Mahal
1,4,2,213,320,Mahal
4,4,0,170,400,Mahal
3,4,2,340,400,Mahal
4,3,0,394,420,Mahal
3,4,3,246,312,Mahal
5,5,1,513,350,Mahal
3,2,0,200,140,Mahal
3,2,0,120,142,Mahal
3,3,1,184,300,Mahal
6,3,0,348,192,Mahal
3,2,0,279,150,Mahal
4,4,2,303,287,Mahal
4,3,1,180,300,Mahal
7,4,1,419,325,Mahal
5,3,0,312,350,Mahal
4,5,1,237,203,Mahal
5,4,2,392,260,Mahal
4,3,2,270,290,Mahal
5,3,2,136,280,Mahal
3,3,2,277,325,Mahal
4,3,2,175,210,Mahal
3,3,0,242,400,Mahal
3,2,0,144,220,Mahal
4,3,2,160,240,Mahal
4,3,1,144,200,Mahal
4,4,2,300,360,Mahal
2,3,0,270,450,Mahal
7,5,5,513,350,Mahal
5,3,0,450,550,Mahal
5,5,3,424,500,Mahal
4,3,1,200,150,Mahal
4,3,0,162,210,Mahal
4,2,2,255,258,Mahal
8,3,2,210,185,Mahal
4,4,2,375,500,Mahal
6,4,1,204,350,Mahal
8,5,2,140,400,Mahal
5,3,3,375,290,Mahal
5,4,2,360,400,Mahal
3,4,1,303,326,Mahal
5,2,0,242,325,Mahal
5,2,1,546,400,Mahal
5,2,1,350,258,Mahal
4,3,1,98,50,Mahal
3,3,0,450,300,Mahal
4,3,1,306,400,Mahal
4,3,0,265,300,Mahal
5,3,3,375,290,Mahal
4,3,0,150,401,Mahal
2,2,5,600,150,Mahal
6,4,6,560,300,Mahal
6,3,3,348,192,Mahal
4,3,2,180,202,Mahal
4,4,2,145,175,Mahal
4,3,1,180,250,Mahal
7,4,1,330,500,Mahal
6,3,2,253,180,Mahal
3,3,1,220,150,Mahal
5,2,2,196,70,Mahal
7,4,1,419,325,Mahal
5,5,3,424,500,Mahal
3,2,1,220,180,Mahal
4,3,1,180,300,Mahal
4,4,0,339,370,Mahal
6,5,0,575,250,Mahal
4,2,1,328,176,Mahal
5,2,3,350,258,Mahal
4,3,3,375,200,Mahal
4,5,0,182,350,Mahal
3,3,5,521,300,Mahal
4,2,2,400,275,Mahal
5,3,2,385,430,Mahal
3,2,1,175,300,Mahal
5,4,4,203,302,Mahal
4,4,0,170,400,Mahal
8,5,0,590,250,Mahal
3,2,1,348,200,Mahal
3,3,0,349,370,Mahal
5,2,4,300,290,Mahal
4,3,0,240,200,Mahal
4,2,1,280,200,Mahal
3,3,3,280,300,Mahal
6,5,2,229,400,Mahal
4,3,2,200,250,Mahal
5,3,2,292,250,Mahal
3,3,1,216,200,Mahal
3,2,0,450,300,Mahal
3,3,2,200,181,Mahal
5,3,3,375,290,Mahal
5,3,3,550,450,Mahal
4,3,1,269,140,Mahal
3,3,2,262,250,Mahal
5,4,1,390,299,Mahal
4,3,3,563,520,Mahal
4,3,1,270,290,Mahal
3,3,2,368,200,Mahal
4,4,2,360,300,Mahal
5,3,1,257,188,Mahal
5,4,0,241,280,Mahal
6,6,2,334,450,Mahal
4,4,4,400,147,Mahal
4,3,1,148,207,Mahal
7,5,2,450,300,Mahal
6,3,1,166,250,Mahal
4,4,2,253,400,Mahal
4,1,3,285,350,Mahal
4,3,1,200,275,Mahal
6,2,2,428,350,Mahal
3,3,0,349,370,Mahal
4,3,1,200,130,Mahal
3,3,0,270,350,Mahal
